user_id,item_id,score
1244,6,1.0
1677,594,1.0
1546,8,1.0
5195,542,0.0
2795,518,1.0
1417,771,1.0
3340,939,0.0
5334,1075,1.0
3526,955,1.0
2360,562,1.0
5210,94,1.0
710,557,1.0
5097,854,1.0
1473,204,0.0
6332,138,1.0
1687,917,1.0
142,386,1.0
5337,56,1.0
1365,685,0.0
1591,125,0.0
2534,205,1.0
221,648,1.0
4324,325,1.0
605,422,0.0
2935,974,1.0
3497,979,0.0
2230,763,1.0
1056,88,1.0
2500,863,0.0
6267,672,1.0
1428,716,0.0
2689,1014,1.0
887,740,0.0
413,57,1.0
1595,252,1.0
4996,832,1.0
3860,695,1.0
5283,236,1.0
5412,705,1.0
183,970,0.0
4013,810,0.0
5349,1118,1.0
4835,1146,1.0
4315,717,1.0
4964,609,1.0
552,106,1.0
2897,911,1.0
1126,136,1.0
1422,477,1.0
1781,1025,1.0
1827,945,0.0
2518,816,1.0
5407,258,1.0
1796,1021,1.0
646,138,1.0
5275,672,1.0
2482,177,1.0
76,574,1.0
3924,878,1.0
5874,230,1.0
5831,1082,0.0
4078,1152,1.0
1489,843,0.0
4246,529,1.0
1246,111,1.0
2054,430,1.0
1128,856,1.0
4232,446,1.0
4682,112,1.0
2021,431,0.0
5356,553,1.0
1760,193,1.0
1024,496,1.0
1079,430,1.0
574,72,1.0
3530,1137,1.0
2898,943,1.0
2709,359,1.0
2158,512,1.0
3287,467,1.0
4861,1004,1.0
4666,546,1.0
562,627,1.0
127,386,1.0
3077,650,1.0
5194,1075,1.0
2155,124,1.0
3995,182,1.0
1585,33,0.0
1036,611,1.0
1715,200,0.0
2997,246,1.0
2433,90,1.0
4551,809,0.0
1084,535,1.0
2627,816,1.0
2756,466,1.0
1649,304,1.0
478,799,1.0
452,921,0.0
320,1121,1.0
3852,566,0.0
1970,558,1.0
953,852,1.0
1651,817,1.0
2458,101,1.0
5246,832,1.0
5982,301,0.0
96,467,1.0
1022,15,1.0
5212,1129,1.0
456,792,1.0
2736,911,1.0
3463,254,1.0
1061,684,1.0
2330,1067,1.0
252,1089,1.0
5822,368,0.0
1080,711,1.0
5959,552,1.0
3926,810,0.0
5831,264,0.0
3717,139,1.0
6260,261,1.0
3614,153,1.0
3721,60,1.0
1037,888,0.0
3532,354,1.0
592,369,1.0
4684,52,1.0
2128,500,0.0
1220,190,0.0
5865,854,1.0
3886,298,1.0
5313,1063,0.0
1841,721,1.0
1375,933,0.0
1970,305,1.0
1579,413,1.0
3521,1060,1.0
1009,942,0.0
4658,602,0.0
1913,918,1.0
4862,951,1.0
2072,395,1.0
5034,672,1.0
3458,381,1.0
1732,280,1.0
4830,453,1.0
1824,248,1.0
3176,402,1.0
2140,755,0.0
3521,126,1.0
3357,198,0.0
4813,1172,1.0
5813,968,1.0
3200,336,1.0
2909,526,1.0
4169,678,1.0
1009,385,1.0
1754,1139,1.0
991,512,1.0
1720,917,1.0
6248,947,0.0
1542,828,1.0
4312,834,1.0
2555,863,1.0
2046,766,0.0
122,780,1.0
3988,1102,1.0
1144,24,1.0
2309,492,1.0
5783,902,0.0
6516,159,0.0
1092,1087,0.0
901,348,1.0
5365,452,1.0
471,108,0.0
54,541,1.0
953,604,1.0
871,864,1.0
91,108,1.0
756,445,1.0
255,913,1.0
425,77,1.0
1557,1115,0.0
4872,813,1.0
425,574,1.0
1698,1082,1.0
5246,324,1.0
506,55,0.0
5604,188,1.0
756,512,1.0
4691,810,1.0
201,314,0.0
2727,428,1.0
3925,352,1.0
3546,1021,1.0
868,435,1.0
1593,681,1.0
1525,1012,1.0
4546,465,0.0
1347,583,1.0
4664,979,0.0
3233,384,1.0
1095,154,0.0
1802,801,1.0
4666,638,1.0
732,1173,1.0
183,706,0.0
3553,993,1.0
395,201,1.0
722,512,1.0
1102,1018,0.0
440,241,1.0
1968,223,0.0
2145,871,1.0
6503,1110,0.0
1880,876,0.0
2255,512,1.0
4813,663,1.0
1629,354,1.0
1440,631,1.0
1824,602,1.0
3482,84,1.0
1040,1120,1.0
1347,520,0.0
429,1050,1.0
4246,446,1.0
4115,756,1.0
2083,385,1.0
1642,877,1.0
2638,278,1.0
2509,279,1.0
637,568,0.0
228,1121,1.0
3682,144,1.0
1250,770,1.0
185,648,1.0
490,107,1.0
1597,457,0.0
662,419,1.0
1836,1115,0.0
1380,1126,0.0
1605,312,1.0
1049,808,1.0
2979,835,1.0
32,963,0.0
3877,483,0.0
546,703,1.0
4822,758,0.0
1485,747,0.0
3543,877,0.0
3527,681,1.0
2462,538,1.0
1072,85,1.0
5338,643,0.0
3409,1064,0.0
4830,158,1.0
3898,406,1.0
2498,205,1.0
3475,482,0.0
4400,1169,1.0
4327,465,0.0
1315,67,1.0
3537,84,1.0
2692,351,1.0
3975,965,1.0
1667,186,1.0
547,612,1.0
3411,896,1.0
2904,936,1.0
1633,981,1.0
1712,1091,0.0
3365,310,0.0
1051,673,1.0
321,697,1.0
1404,231,0.0
446,1050,1.0
619,191,0.0
3646,713,1.0
5874,660,1.0
2063,1130,0.0
6400,763,1.0
2640,100,1.0
4278,406,1.0
4834,825,1.0
1687,1138,1.0
3368,1139,1.0
1372,935,0.0
515,563,0.0
1647,1037,0.0
1762,683,1.0
1073,443,1.0
5455,760,1.0
524,779,1.0
4850,1041,1.0
2958,499,1.0
2108,573,0.0
1043,395,1.0
1142,841,0.0
1854,670,1.0
1017,5,1.0
562,369,1.0
4940,236,1.0
590,926,1.0
404,1159,1.0
2822,825,0.0
2076,122,0.0
3397,68,1.0
1858,932,1.0
6037,1173,0.0
1594,394,0.0
139,1050,1.0
1133,228,0.0
3088,911,1.0
4246,821,1.0
2320,625,1.0
39,987,1.0
1890,545,0.0
560,563,0.0
1077,895,1.0
5162,976,1.0
560,1144,1.0
44,1099,1.0
5845,483,0.0
1362,952,0.0
1903,1016,0.0
3265,201,0.0
1682,572,1.0
3372,374,1.0
3057,424,0.0
6074,478,0.0
2832,825,1.0
2266,21,0.0
4409,865,0.0
5828,1124,1.0
4957,1063,1.0
3216,882,0.0
6564,947,0.0
1727,594,1.0
1454,7,0.0
1217,6,1.0
5185,389,1.0
5817,592,0.0
2407,166,1.0
956,1173,0.0
440,386,1.0
4195,915,1.0
1099,462,1.0
5454,697,1.0
1570,51,0.0
6299,490,1.0
2590,93,1.0
638,455,0.0
2648,101,0.0
1362,10,0.0
3123,1022,1.0
2833,758,0.0
5590,339,1.0
5280,1073,1.0
3660,153,1.0
2111,437,1.0
5027,734,1.0
1308,922,0.0
1505,799,1.0
5518,947,0.0
2605,1010,1.0
3314,574,1.0
2698,538,0.0
2607,863,0.0
1737,797,1.0
2281,265,0.0
6013,1055,1.0
1417,716,0.0
2773,859,1.0
2073,730,1.0
2199,478,1.0
2732,1146,1.0
2887,499,0.0
1942,14,1.0
3224,767,0.0
513,107,1.0
5971,832,1.0
1087,962,1.0
3498,516,1.0
93,314,0.0
3707,415,0.0
553,1006,0.0
1598,1157,1.0
3204,287,1.0
2863,646,1.0
6262,972,1.0
997,1074,1.0
1651,51,0.0
5120,1063,1.0
4672,352,1.0
2902,830,1.0
88,970,1.0
2906,663,1.0
1458,1105,0.0
2608,40,1.0
5306,542,0.0
1499,959,0.0
2000,732,1.0
4666,530,1.0
2898,1124,1.0
4245,302,0.0
2568,579,1.0
2144,21,1.0
316,636,1.0
2070,154,1.0
2058,199,1.0
2060,962,0.0
192,636,1.0
1703,186,1.0
496,181,1.0
6359,1032,1.0
1199,24,0.0
1428,520,0.0
1128,886,0.0
1957,163,1.0
5380,542,0.0
3759,1174,1.0
1089,323,1.0
4480,1168,0.0
5740,493,0.0
6359,511,1.0
2765,1041,1.0
2728,859,1.0
2498,269,1.0
4904,519,1.0
1541,447,1.0
1023,1087,1.0
3579,1135,1.0
4505,506,0.0
4885,158,1.0
2897,784,0.0
4813,382,1.0
1524,263,1.0
2578,205,1.0
1071,1170,0.0
5430,445,1.0
2668,40,1.0
155,384,1.0
4348,947,1.0
5944,230,1.0
2514,194,1.0
5738,527,0.0
2630,93,1.0
1650,896,1.0
4871,1172,1.0
2909,813,1.0
3655,1135,0.0
2701,1052,1.0
1866,920,1.0
4780,605,1.0
5928,586,1.0
1368,1143,1.0
3194,431,0.0
4306,165,0.0
2922,620,1.0
2045,912,1.0
4130,182,1.0
2892,793,1.0
3698,34,1.0
2142,55,0.0
1695,316,1.0
4691,1102,1.0
1604,851,1.0
2790,784,1.0
1876,114,1.0
285,384,1.0
1667,316,0.0
6241,370,0.0
5822,484,0.0
4375,89,1.0
2080,240,1.0
102,449,1.0
3362,1161,1.0
2103,1007,0.0
5122,698,1.0
1399,203,0.0
3373,312,1.0
4645,955,0.0
5326,845,1.0
1974,305,1.0
866,1140,1.0
1501,229,0.0
2629,479,1.0
504,1112,0.0
3283,225,0.0
4301,605,1.0
3050,784,0.0
5533,1119,1.0
1748,945,1.0
451,574,1.0
2323,101,1.0
3140,518,1.0
5259,1129,1.0
4729,756,1.0
2094,1007,1.0
1461,938,1.0
4396,865,0.0
4751,427,0.0
3575,658,1.0
2197,512,1.0
4367,909,1.0
1770,157,1.0
4286,678,1.0
2719,1004,1.0
116,1148,1.0
4521,848,1.0
872,348,1.0
3713,653,0.0
5343,56,1.0
2665,359,1.0
4936,389,1.0
5510,909,1.0
482,791,1.0
2138,145,0.0
2958,813,1.0
4428,297,1.0
1176,179,1.0
1932,362,0.0
2311,440,1.0
1044,376,0.0
2552,93,1.0
1314,575,1.0
1052,137,0.0
1023,75,1.0
5505,947,0.0
2554,738,1.0
3503,891,0.0
4476,506,0.0
5954,76,1.0
4610,659,1.0
3307,636,0.0
4163,1102,1.0
453,970,1.0
4077,352,1.0
1853,245,1.0
1389,477,1.0
1847,536,0.0
5676,159,1.0
1044,206,0.0
3340,79,0.0
2828,158,1.0
2053,1018,1.0
1321,543,0.0
3169,687,0.0
5195,498,1.0
3051,787,1.0
4070,958,0.0
5068,140,1.0
1071,5,0.0
132,314,0.0
2484,351,1.0
1620,381,1.0
4698,756,1.0
4004,547,1.0
5820,900,1.0
4936,56,1.0
2677,816,1.0
1044,805,1.0
1061,1170,1.0
2715,461,1.0
3165,793,1.0
2876,526,1.0
1639,1104,1.0
1765,1025,1.0
1310,691,1.0
5013,452,1.0
2071,378,0.0
609,152,1.0
5082,916,1.0
1615,642,0.0
4959,677,1.0
3177,253,1.0
1404,938,1.0
2070,430,1.0
1329,129,1.0
2136,868,1.0
1587,247,0.0
2622,265,1.0
4512,350,0.0
1010,430,1.0
4318,146,1.0
1192,190,1.0
1615,984,1.0
1850,46,1.0
160,2,1.0
486,26,1.0
1755,1127,0.0
1138,615,0.0
6550,185,1.0
3739,1174,1.0
2722,900,1.0
3142,382,0.0
1956,44,1.0
85,441,0.0
630,612,0.0
3161,519,1.0
1705,1127,1.0
1613,1115,0.0
2922,830,1.0
2541,90,1.0
4324,930,1.0
528,889,0.0
470,201,1.0
2460,40,1.0
2781,700,1.0
5844,483,0.0
1098,919,0.0
2524,270,1.0
1039,925,0.0
1466,1019,0.0
5013,189,1.0
406,1148,1.0
3782,73,0.0
5851,452,0.0
1266,688,1.0
2975,911,1.0
1073,274,0.0
1054,59,1.0
1322,520,0.0
5899,470,1.0
2388,400,0.0
1547,84,1.0
4851,284,1.0
198,599,0.0
275,524,0.0
6292,96,0.0
1596,248,1.0
3146,499,1.0
4894,1022,1.0
1300,6,0.0
5879,324,1.0
4049,958,1.0
517,630,0.0
4875,929,1.0
4969,1154,0.0
379,386,0.0
3365,877,1.0
3686,464,1.0
5778,1161,1.0
1351,932,1.0
3093,687,1.0
3416,1109,1.0
3187,831,1.0
1019,995,1.0
5438,507,1.0
3652,1160,1.0
5763,877,0.0
2084,653,0.0
3022,666,1.0
4519,781,1.0
145,31,0.0
4821,1146,1.0
719,507,1.0
2918,526,0.0
4894,859,1.0
1881,321,0.0
1473,1049,1.0
3432,822,1.0
4541,48,1.0
5264,1118,1.0
5285,752,0.0
1067,1113,1.0
1854,782,0.0
1553,457,0.0
1810,1054,0.0
1050,143,0.0
2842,69,1.0
1380,670,1.0
4890,632,1.0
4675,52,0.0
1142,1156,1.0
5216,916,1.0
1550,320,0.0
6504,592,0.0
3292,80,0.0
3620,712,0.0
2480,473,1.0
394,436,1.0
4579,297,1.0
1026,589,0.0
2431,434,1.0
1011,392,0.0
6393,165,0.0
4032,965,1.0
3128,592,1.0
1551,896,0.0
277,1046,1.0
3126,911,0.0
2406,571,0.0
6697,647,1.0
199,80,1.0
2521,417,1.0
139,561,1.0
942,512,1.0
4832,650,1.0
3079,1041,1.0
3259,1050,1.0
3467,565,1.0
5261,899,1.0
3540,354,1.0
6259,236,1.0
3717,443,1.0
3353,1023,1.0
1839,556,0.0
1049,85,1.0
3243,77,1.0
4230,605,1.0
2506,40,0.0
2931,666,1.0
1131,1128,1.0
1056,730,1.0
2229,348,1.0
536,369,1.0
1142,139,0.0
4046,521,1.0
2323,133,1.0
6506,246,1.0
2868,518,1.0
4323,274,0.0
561,459,0.0
4522,848,1.0
2284,133,1.0
2650,1180,1.0
6354,185,1.0
2083,1002,0.0
2612,265,0.0
1328,203,1.0
4648,917,1.0
1000,497,1.0
127,705,1.0
1592,68,1.0
2764,453,1.0
5229,230,1.0
5916,552,1.0
800,718,1.0
5097,452,0.0
3028,382,0.0
1374,208,1.0
3261,1089,0.0
2420,408,1.0
5955,140,1.0
3198,983,1.0
1413,155,0.0
1376,670,1.0
4811,69,1.0
4780,446,1.0
6396,113,0.0
109,648,1.0
624,1012,0.0
218,697,1.0
6010,408,1.0
2267,491,0.0
114,1050,1.0
773,19,1.0
1095,178,0.0
1075,668,1.0
559,783,1.0
4276,165,1.0
3079,998,0.0
3497,126,1.0
3359,979,0.0
1632,794,1.0
1564,572,1.0
5009,845,1.0
2335,491,0.0
6535,350,0.0
2772,69,1.0
1069,117,1.0
5071,189,1.0
131,258,1.0
2675,166,0.0
2618,214,1.0
1651,1155,1.0
926,71,0.0
532,343,1.0
3318,599,1.0
1972,336,1.0
2910,890,0.0
5764,1054,0.0
6493,725,1.0
4323,410,1.0
1389,399,1.0
542,160,0.0
4495,947,0.0
4944,56,1.0
5243,1118,1.0
4082,756,1.0
1785,681,0.0
1926,163,1.0
4168,915,1.0
3414,683,1.0
934,348,1.0
2820,1110,1.0
1139,930,1.0
5870,1145,0.0
2868,650,0.0
4842,1022,1.0
6283,677,1.0
4872,1041,1.0
6261,879,0.0
1310,724,1.0
573,525,1.0
5402,61,0.0
205,636,1.0
1092,119,1.0
3339,380,1.0
1812,1060,1.0
1771,917,0.0
1272,1001,1.0
6223,1119,0.0
4819,951,1.0
1469,7,0.0
3541,1037,1.0
1439,92,1.0
182,1089,1.0
524,149,1.0
4145,641,1.0
1688,1155,1.0
4763,641,1.0
5293,56,1.0
1509,992,1.0
4852,964,1.0
2650,738,0.0
2168,807,1.0
2856,911,1.0
5934,553,1.0
521,233,1.0
5852,489,1.0
687,852,1.0
5804,402,1.0
1036,948,1.0
4812,402,0.0
2864,943,1.0
690,102,1.0
3511,33,0.0
1624,594,1.0
1013,919,0.0
2420,298,1.0
6540,506,0.0
313,705,0.0
1645,683,1.0
2643,40,1.0
4719,521,1.0
5090,854,0.0
1403,32,1.0
268,1028,1.0
1418,309,0.0
1417,747,0.0
1722,624,1.0
4080,847,0.0
4736,302,1.0
3375,413,1.0
5136,677,1.0
2864,798,1.0
2941,29,0.0
4264,197,1.0
2335,269,1.0
751,807,1.0
3528,200,0.0
1017,85,1.0
1072,1178,0.0
1029,862,1.0
256,1148,1.0
2383,101,0.0
5254,972,1.0
5740,415,1.0
847,58,1.0
4878,499,1.0
2267,738,1.0
3581,1160,1.0
5394,706,0.0
538,828,1.0
5364,389,1.0
4860,900,1.0
1553,822,0.0
2509,1067,1.0
3699,66,1.0
2987,890,1.0
4752,112,1.0
5397,745,1.0
4312,1013,0.0
708,893,0.0
516,276,1.0
2688,1015,1.0
1868,836,1.0
2551,298,1.0
488,3,1.0
5226,660,0.0
1348,37,1.0
1450,1005,1.0
1465,372,1.0
2090,1007,0.0
1686,126,1.0
2776,1004,1.0
2423,629,1.0
5767,1157,1.0
4583,947,1.0
6177,419,1.0
1410,110,1.0
1116,961,1.0
3351,902,1.0
5781,979,1.0
2279,858,1.0
1894,764,0.0
765,718,1.0
5339,1154,1.0
1555,820,1.0
2484,205,1.0
1766,256,0.0
1538,702,0.0
1856,931,1.0
1487,1094,1.0
4448,196,1.0
5752,480,0.0
1480,782,0.0
4616,657,0.0
1392,871,1.0
46,344,1.0
20,344,1.0
2772,284,1.0
1115,730,0.0
6379,847,0.0
1587,904,1.0
3062,835,1.0
1578,515,0.0
3747,804,1.0
2564,775,1.0
2431,269,1.0
2290,22,1.0
1044,277,1.0
1052,430,0.0
1338,1162,1.0
6503,253,0.0
88,77,1.0
705,740,1.0
4906,267,1.0
5834,603,0.0
5503,65,1.0
1124,315,1.0
2064,925,1.0
5328,542,0.0
6313,718,1.0
149,1148,1.0
2845,784,1.0
6480,718,1.0
1068,856,1.0
3026,663,0.0
1041,385,1.0
6477,554,1.0
1468,803,1.0
4808,1124,1.0
3498,567,1.0
4653,979,0.0
4022,302,0.0
1518,1144,1.0
4923,902,0.0
3719,36,0.0
3278,576,1.0
3425,546,1.0
1466,764,0.0
4103,182,1.0
5879,175,1.0
3411,1037,1.0
1087,156,1.0
4895,650,1.0
2903,1110,1.0
1511,425,1.0
3679,1135,1.0
1364,932,1.0
2571,1026,1.0
3892,538,1.0
1267,617,1.0
2778,253,1.0
1759,70,0.0
228,593,1.0
170,767,1.0
1034,180,1.0
1391,536,0.0
2378,141,0.0
1068,178,0.0
5440,392,0.0
94,225,1.0
4820,666,1.0
1901,203,1.0
133,785,1.0
2592,298,1.0
5168,230,1.0
5716,339,0.0
1899,286,0.0
2698,265,1.0
605,276,1.0
3080,663,0.0
1517,212,1.0
1320,472,0.0
586,999,0.0
2186,138,1.0
1960,44,1.0
3012,798,0.0
1357,670,1.0
1635,482,0.0
5187,134,1.0
1418,116,0.0
2058,930,1.0
4259,521,1.0
3901,338,1.0
5372,1145,1.0
6231,662,0.0
2511,434,1.0
639,459,0.0
3638,66,1.0
1787,1161,1.0
576,525,1.0
1504,239,1.0
1923,163,1.0
138,436,1.0
3378,565,1.0
2380,839,0.0
2552,40,1.0
1710,891,0.0
4613,695,1.0
2257,150,1.0
5161,1075,1.0
1641,801,0.0
685,86,1.0
1691,316,1.0
2301,363,1.0
271,241,1.0
1747,247,0.0
2752,964,1.0
477,568,0.0
6309,864,1.0
6113,419,1.0
2347,123,1.0
2401,130,0.0
2306,492,1.0
3086,700,1.0
5923,498,0.0
1607,683,1.0
897,557,1.0
2077,156,1.0
4610,1014,1.0
4154,821,1.0
5192,56,1.0
11,987,1.0
2898,246,0.0
1581,967,0.0
3336,567,1.0
4691,521,1.0
2882,787,1.0
720,557,1.0
1656,310,0.0
4815,777,1.0
5071,916,1.0
851,718,1.0
1083,1072,0.0
2409,1014,1.0
3158,964,1.0
178,503,1.0
1596,33,0.0
494,106,0.0
1862,477,1.0
3534,1104,1.0
2053,495,1.0
998,445,1.0
4822,1124,1.0
2650,491,0.0
2053,156,1.0
1226,6,1.0
5451,599,1.0
6613,281,1.0
5922,734,1.0
3566,712,0.0
659,740,1.0
4078,821,1.0
4883,813,1.0
2807,1124,0.0
309,1089,0.0
4859,592,0.0
5536,909,1.0
2343,24,1.0
212,706,0.0
971,1173,1.0
2846,900,1.0
5656,89,1.0
5133,832,1.0
2452,748,1.0
5118,94,0.0
4371,1168,1.0
2362,872,1.0
3722,1128,1.0
369,296,1.0
3524,801,0.0
3913,352,1.0
5981,1064,0.0
2420,1092,1.0
2837,253,0.0
3391,394,1.0
2652,265,1.0
64,745,1.0
5911,272,1.0
6271,672,1.0
1467,927,0.0
1663,354,1.0
4700,112,1.0
4180,197,0.0
483,135,1.0
1975,223,1.0
1582,381,1.0
4636,125,0.0
5086,324,1.0
4423,339,1.0
1747,126,1.0
4445,196,1.0
2873,581,1.0
4981,554,1.0
555,106,0.0
2548,434,1.0
2638,551,0.0
1972,148,1.0
2441,1026,1.0
3097,402,1.0
3369,216,0.0
4646,68,0.0
3190,831,1.0
1660,1037,1.0
2391,1092,1.0
4953,1073,1.0
2809,592,1.0
2040,831,0.0
2747,284,1.0
5581,1119,1.0
1903,1125,1.0
2887,494,1.0
3503,928,0.0
3634,493,1.0
3248,384,1.0
4994,498,0.0
6185,237,1.0
1796,967,1.0
4325,1018,1.0
5043,272,1.0
2639,298,1.0
6393,406,1.0
3077,1004,1.0
2034,30,1.0
5109,1076,0.0
2754,859,1.0
2984,859,1.0
614,226,1.0
3343,619,1.0
1568,624,0.0
230,1050,1.0
1464,931,0.0
1668,186,0.0
4773,1152,1.0
1480,10,0.0
2899,646,1.0
4004,802,1.0
2640,1010,1.0
3567,712,0.0
1499,918,1.0
654,71,1.0
1940,732,0.0
3391,200,0.0
1074,962,1.0
151,524,1.0
4666,1082,1.0
6347,104,1.0
4799,700,0.0
4321,1071,1.0
3312,778,1.0
1090,143,1.0
6277,752,0.0
2055,378,1.0
3344,280,0.0
3341,624,0.0
1838,724,1.0
3042,998,1.0
4700,1102,1.0
84,780,1.0
5063,832,1.0
1139,1072,0.0
5766,84,1.0
5050,1075,1.0
636,168,1.0
4940,294,1.0
3083,382,1.0
313,522,1.0
3528,567,1.0
2522,214,1.0
3334,837,1.0
640,3,1.0
4079,1000,1.0
2069,170,1.0
1846,245,0.0
2958,1110,1.0
2716,632,0.0
2122,185,0.0
3976,416,1.0
749,445,1.0
1572,555,1.0
6060,497,1.0
568,303,1.0
1660,939,0.0
4973,76,1.0
3003,936,1.0
2278,434,0.0
6752,819,1.0
4888,793,1.0
6199,1119,1.0
4251,352,1.0
2957,1124,1.0
1096,1156,1.0
1618,638,0.0
5001,324,1.0
2085,589,1.0
1097,1113,1.0
2013,934,1.0
624,35,0.0
3016,518,1.0
1010,1036,1.0
2840,158,1.0
4619,569,0.0
4685,197,1.0
464,1159,1.0
4164,606,1.0
4830,402,1.0
5694,946,1.0
420,593,0.0
1134,653,1.0
914,1140,0.0
5139,134,1.0
1757,988,1.0
2900,484,1.0
3513,877,1.0
5972,94,1.0
5840,512,1.0
5385,786,1.0
3191,715,1.0
853,763,1.0
4886,911,1.0
581,249,1.0
4281,958,1.0
5173,94,1.0
1412,7,0.0
2665,93,1.0
1060,1090,1.0
4224,847,0.0
2398,177,1.0
1973,287,1.0
2184,718,1.0
316,785,0.0
937,978,1.0
3930,416,1.0
172,576,1.0
386,576,1.0
1715,820,0.0
3455,1137,0.0
1625,127,1.0
2052,730,0.0
3495,126,1.0
396,921,1.0
1847,361,1.0
2080,60,1.0
3363,1037,1.0
2025,14,1.0
1790,412,1.0
1126,496,0.0
5001,452,1.0
2067,439,1.0
302,1121,1.0
5464,188,1.0
1101,119,1.0
1823,310,1.0
1930,834,1.0
1067,1036,1.0
2268,218,0.0
598,149,1.0
1017,1090,1.0
6013,101,1.0
4368,1119,1.0
2784,29,1.0
2965,424,1.0
5757,456,1.0
5098,643,1.0
1127,1130,0.0
979,807,1.0
1569,1104,1.0
2886,951,1.0
224,1148,1.0
1978,1107,1.0
5787,798,1.0
519,283,1.0
2546,398,0.0
633,1006,0.0
1868,1142,0.0
141,778,1.0
177,1179,1.0
2505,194,1.0
2851,1124,0.0
502,563,1.0
2762,246,1.0
1568,157,1.0
6009,1067,1.0
5394,690,1.0
2933,526,1.0
4544,694,1.0
4579,350,1.0
245,913,1.0
1548,280,0.0
5736,865,0.0
5822,466,0.0
1476,208,1.0
537,568,1.0
2863,1041,1.0
1595,939,1.0
3740,38,0.0
1533,755,1.0
1850,414,0.0
125,467,1.0
6199,251,0.0
1512,1078,1.0
119,108,1.0
4940,175,1.0
1517,55,0.0
5745,699,0.0
2866,620,0.0
5966,752,0.0
570,588,1.0
1887,403,1.0
1044,274,0.0
2446,626,1.0
1488,110,1.0
2354,111,1.0
2081,728,0.0
3043,1041,1.0
4930,134,1.0
1298,171,0.0
3534,1064,0.0
3851,50,1.0
1601,1137,0.0
95,291,1.0
5117,230,1.0
1567,619,1.0
803,1173,1.0
2053,1090,1.0
3998,112,1.0
1337,601,1.0
1587,939,0.0
2903,253,1.0
2462,1055,1.0
6271,319,1.0
1722,1161,1.0
2185,1074,1.0
1132,1071,1.0
1321,147,1.0
4894,929,1.0
3172,784,1.0
2257,838,1.0
1325,922,1.0
2891,29,0.0
1033,206,1.0
3190,882,0.0
1649,1139,1.0
1582,316,0.0
3712,495,1.0
1102,88,1.0
1048,523,1.0
6277,389,1.0
1046,869,1.0
448,367,1.0
1122,405,0.0
5190,643,0.0
3198,187,1.0
1954,99,1.0
117,697,1.0
4323,611,1.0
2685,408,1.0
1785,247,0.0
801,763,1.0
1539,897,0.0
3143,368,1.0
2006,176,1.0
1320,46,1.0
1638,530,0.0
2997,466,1.0
4647,1064,0.0
4124,678,1.0
1987,795,1.0
304,574,1.0
6365,878,1.0
3056,835,1.0
1815,769,0.0
5215,189,0.0
349,1028,1.0
2474,417,1.0
3061,69,1.0
1663,602,1.0
6013,167,1.0
3812,569,0.0
4324,611,1.0
1121,262,1.0
2338,104,1.0
1082,1130,1.0
1630,572,1.0
2059,684,1.0
3978,958,1.0
2832,787,1.0
4993,542,1.0
3646,66,1.0
5815,632,1.0
390,31,1.0
133,767,1.0
3710,143,1.0
2674,665,1.0
492,160,1.0
2716,1124,0.0
1808,304,0.0
2418,1092,1.0
4929,773,1.0
1227,6,1.0
641,455,0.0
3692,464,0.0
4992,899,1.0
200,436,1.0
4941,677,1.0
5228,1154,0.0
2742,484,0.0
5660,865,1.0
1625,1064,0.0
607,459,1.0
1781,853,1.0
1071,122,1.0
5142,832,1.0
1265,104,1.0
2136,537,0.0
598,162,0.0
82,1131,1.0
1086,954,1.0
1427,340,0.0
1666,320,1.0
772,102,0.0
3741,281,0.0
1106,353,0.0
1129,1087,1.0
1023,886,0.0
3310,384,1.0
1329,318,1.0
2380,858,1.0
1588,877,1.0
2528,82,1.0
1886,309,1.0
5604,237,1.0
1012,331,1.0
4645,1138,0.0
550,106,0.0
2070,206,1.0
5977,609,1.0
1806,320,1.0
3952,606,0.0
5669,1168,1.0
1801,300,1.0
87,108,1.0
4696,965,1.0
6012,863,1.0
2784,911,1.0
1178,1070,0.0
4196,958,0.0
1009,495,1.0
4026,878,1.0
1847,308,1.0
1095,1084,0.0
1111,549,0.0
2688,423,1.0
5081,319,1.0
2543,863,1.0
3547,820,1.0
5294,812,0.0
1291,872,1.0
3504,70,1.0
1128,673,1.0
4384,297,1.0
5591,1119,1.0
3034,998,1.0
2008,438,1.0
4132,259,1.0
3446,84,1.0
1729,254,1.0
3414,381,1.0
2597,750,1.0
1142,925,0.0
229,1028,1.0
157,1089,1.0
4863,461,1.0
2269,265,1.0
4174,821,1.0
3747,1011,1.0
875,718,1.0
3611,712,1.0
595,72,1.0
2512,417,1.0
5115,175,1.0
4562,1083,0.0
871,1140,0.0
1611,412,1.0
3398,857,0.0
1833,248,1.0
4636,51,0.0
3322,81,0.0
3858,695,1.0
1127,1036,1.0
5032,1111,1.0
810,893,0.0
1456,7,0.0
583,260,1.0
448,386,1.0
3508,820,0.0
4733,406,1.0
1461,935,1.0
117,258,1.0
2686,184,1.0
1260,190,0.0
2298,661,1.0
428,970,1.0
2801,859,1.0
3738,735,0.0
2384,1030,1.0
1396,1019,0.0
5301,552,0.0
5384,1159,1.0
1248,235,1.0
6514,159,1.0
1857,1158,1.0
4507,1168,1.0
5194,553,1.0
4189,52,1.0
1767,1079,1.0
2589,1014,1.0
1046,1147,0.0
4090,521,1.0
2521,490,1.0
1139,395,0.0
1447,397,0.0
5487,682,1.0
6376,958,1.0
