user_id,item_id,score
578,316,0.0
4000,15018,0.0
124,15649,1.0
2155,14774,0.0
436,3917,0.0
457,11958,1.0
70,17464,1.0
3131,12331,0.0
891,15957,1.0
2298,5574,1.0
2304,11944,1.0
1186,13409,0.0
1012,3664,1.0
456,8359,1.0
748,10463,1.0
117,8226,1.0
92,11862,1.0
2220,6600,1.0
82,2736,1.0
920,14546,0.0
2099,10678,0.0
3739,13223,1.0
80,12210,1.0
12,7644,1.0
865,9161,0.0
804,272,0.0
929,15722,0.0
82,5520,0.0
1528,2977,1.0
2375,12145,0.0
2174,15055,0.0
771,9337,1.0
1858,16492,0.0
479,15728,0.0
473,13777,0.0
103,14804,0.0
671,11981,1.0
131,10746,1.0
474,17545,1.0
1013,17353,1.0
343,2960,0.0
2303,12145,0.0
227,14586,0.0
3138,12312,1.0
2799,11903,1.0
200,14555,0.0
3177,12324,0.0
98,2119,1.0
70,5957,1.0
84,14259,1.0
1215,3077,1.0
869,4641,0.0
1049,13404,0.0
493,13958,0.0
454,13986,0.0
84,14043,0.0
2240,5694,0.0
843,3192,0.0
2581,8166,1.0
80,12397,0.0
2773,12962,1.0
464,4956,0.0
449,10961,1.0
204,11378,1.0
1482,10134,0.0
425,10252,1.0
1037,3759,1.0
27,9839,1.0
2279,5549,1.0
454,9668,1.0
208,12088,1.0
954,1018,1.0
289,7583,0.0
2184,14774,0.0
70,15206,0.0
1112,12387,1.0
920,14784,1.0
2330,9117,0.0
118,14949,0.0
2422,9236,0.0
115,14801,1.0
460,1379,1.0
1403,8046,1.0
742,5493,1.0
562,5554,1.0
2174,13007,1.0
181,9158,1.0
1035,12959,1.0
1025,5444,1.0
441,4508,1.0
2453,5483,0.0
2247,5554,1.0
600,337,0.0
685,10008,1.0
460,3616,1.0
484,1355,1.0
676,12215,1.0
89,14049,1.0
125,1465,1.0
2374,8038,0.0
46,6111,1.0
469,2994,1.0
486,357,0.0
99,14576,1.0
2818,11994,1.0
111,14156,1.0
663,1540,0.0
452,16475,1.0
896,5786,1.0
103,4343,0.0
2087,12966,1.0
2004,4328,0.0
437,136,1.0
2174,5582,1.0
609,5575,0.0
6,9197,1.0
497,3091,1.0
435,6079,1.0
87,12337,0.0
447,491,0.0
92,5520,1.0
3498,10273,0.0
2217,14754,1.0
2766,11969,0.0
77,13506,1.0
495,179,1.0
114,13548,1.0
479,9700,1.0
2769,12481,1.0
2688,12604,1.0
1046,6103,1.0
48,14555,1.0
3556,10499,1.0
2936,11557,0.0
2853,12030,0.0
156,1753,1.0
2705,14582,1.0
752,5945,0.0
2099,4341,0.0
101,185,1.0
478,4431,1.0
490,14306,1.0
689,5554,0.0
2676,7527,1.0
445,15969,1.0
2358,5638,0.0
2456,13116,0.0
2611,5533,1.0
510,8669,1.0
3361,14859,1.0
612,5550,1.0
84,4004,0.0
854,7864,1.0
142,6188,1.0
523,12743,0.0
497,1438,1.0
2179,14773,1.0
125,14873,1.0
2311,5546,0.0
2932,14509,0.0
134,14879,1.0
113,8071,1.0
3363,15052,0.0
474,13429,0.0
956,14525,1.0
1040,15608,0.0
458,8306,1.0
2796,12197,0.0
109,13140,0.0
2857,12052,0.0
2259,5617,0.0
48,12951,1.0
453,182,0.0
2357,6121,1.0
2186,7386,1.0
480,8442,0.0
429,14060,1.0
437,1575,1.0
97,8245,0.0
2028,5719,1.0
2935,15073,1.0
450,2523,1.0
450,11428,0.0
1406,15998,1.0
2945,15764,1.0
2282,7438,1.0
3123,11955,1.0
2163,6505,0.0
718,10133,1.0
428,13488,0.0
42,2952,1.0
2722,12627,1.0
2959,11431,1.0
83,8801,0.0
2210,6032,1.0
1244,10249,1.0
1890,11919,1.0
915,15404,0.0
113,3524,1.0
40,5989,1.0
2677,6509,1.0
75,11388,1.0
125,14154,1.0
52,14119,1.0
69,261,1.0
111,4053,1.0
2769,11999,0.0
445,2185,1.0
443,4041,1.0
1339,14701,0.0
82,12612,1.0
462,11432,0.0
435,2782,1.0
2395,12217,1.0
115,4911,1.0
1331,5549,1.0
2206,12180,1.0
955,14539,1.0
2031,5527,1.0
75,14069,0.0
818,16567,1.0
88,11026,0.0
871,7363,1.0
267,7684,1.0
649,9183,1.0
483,8306,1.0
886,12460,1.0
1956,3605,0.0
515,12995,0.0
48,9861,1.0
98,64,0.0
882,16521,1.0
497,13049,1.0
2279,6382,0.0
979,15724,0.0
620,9702,1.0
929,12314,0.0
114,7762,1.0
1443,2075,1.0
1918,13045,1.0
870,8789,1.0
445,16469,1.0
3496,10281,0.0
494,14229,0.0
1025,14724,0.0
3,12321,0.0
122,9441,1.0
3364,14803,1.0
2845,7058,1.0
1339,3063,0.0
2308,10071,0.0
459,1515,1.0
1028,14509,0.0
138,8795,0.0
432,2811,1.0
454,13845,0.0
510,3235,1.0
111,13422,1.0
119,4057,1.0
2407,7432,0.0
494,2742,0.0
55,1611,1.0
3550,10516,1.0
481,14208,0.0
45,5148,1.0
2551,5704,1.0
2412,7482,1.0
58,57,1.0
77,8635,1.0
119,2073,1.0
278,1967,1.0
688,12480,1.0
752,8545,1.0
1131,6082,1.0
512,6994,1.0
648,1459,1.0
467,3094,1.0
3170,12477,0.0
93,15599,0.0
2400,12421,1.0
12,10334,0.0
114,12930,0.0
108,7928,1.0
2205,6551,1.0
166,6872,1.0
514,14855,1.0
880,8521,1.0
454,5094,1.0
94,5003,1.0
2400,12740,1.0
2098,11035,0.0
103,10279,1.0
1382,15987,1.0
485,4391,0.0
447,1380,1.0
754,294,1.0
2344,12330,1.0
74,9641,0.0
99,10819,1.0
492,9457,1.0
2699,5997,1.0
57,4394,0.0
1991,4936,1.0
656,10032,1.0
649,8866,0.0
2313,5996,1.0
509,12416,1.0
2305,11966,0.0
9,637,1.0
1111,7002,1.0
88,3251,1.0
80,13093,0.0
1017,5648,1.0
663,9788,0.0
75,15808,1.0
490,7474,1.0
483,4834,1.0
222,3860,0.0
2075,12104,1.0
208,8841,1.0
3364,14794,1.0
471,3902,1.0
1147,15160,1.0
294,5498,1.0
287,981,1.0
2509,12927,0.0
59,1227,1.0
137,4900,1.0
478,7776,1.0
111,7926,1.0
441,15265,1.0
223,239,0.0
68,7879,1.0
109,15120,1.0
112,16556,0.0
50,1518,1.0
1334,14411,1.0
1192,8353,0.0
514,8686,1.0
127,7902,1.0
466,14798,0.0
874,15310,0.0
493,8873,1.0
79,7991,0.0
642,9673,0.0
231,1831,1.0
1048,15117,1.0
77,4938,1.0
3787,13029,1.0
480,13669,1.0
2036,15021,0.0
902,6528,1.0
99,8343,1.0
802,16465,0.0
106,7630,0.0
1041,3277,0.0
37,12939,1.0
2202,7519,1.0
1842,7396,0.0
877,10446,1.0
55,5087,1.0
876,16500,0.0
2184,5712,1.0
2092,14425,0.0
881,656,1.0
65,15764,1.0
493,7491,0.0
99,7478,1.0
742,5427,1.0
2308,5425,1.0
2302,12197,1.0
60,3979,1.0
81,13481,0.0
1855,16517,1.0
3571,16507,1.0
491,5056,1.0
1173,15022,1.0
911,15150,1.0
105,2719,1.0
158,10081,1.0
126,13510,0.0
546,2032,1.0
40,8557,1.0
2505,5643,1.0
192,11422,0.0
52,10073,1.0
131,14908,0.0
3756,13141,1.0
2149,15861,1.0
277,2496,1.0
113,10712,0.0
1007,14890,0.0
2369,5490,0.0
2252,8779,0.0
81,1995,1.0
3548,10479,0.0
181,5413,1.0
78,1942,0.0
925,5035,0.0
1626,5506,1.0
2358,12957,0.0
1842,12200,0.0
435,5828,1.0
275,6833,1.0
74,2037,1.0
451,5296,1.0
527,9737,0.0
81,1168,0.0
619,6056,1.0
190,1882,1.0
657,6510,1.0
1042,2245,0.0
535,5449,1.0
1012,7355,1.0
1895,5524,0.0
660,1505,1.0
2311,12317,0.0
111,14809,1.0
1696,3193,1.0
99,13351,1.0
2696,7906,1.0
76,12020,0.0
83,2429,0.0
2495,11972,1.0
1022,7383,1.0
474,11431,0.0
1048,13035,0.0
672,14432,1.0
1175,15182,1.0
1353,8416,0.0
2225,5570,1.0
470,5340,0.0
91,17478,0.0
1616,10933,0.0
6,15781,1.0
3548,12428,0.0
124,9448,1.0
466,16541,1.0
294,5474,1.0
1069,16479,0.0
2174,7867,1.0
1922,8243,0.0
501,14107,1.0
499,13441,0.0
435,1021,1.0
125,7456,1.0
897,15365,1.0
895,14550,1.0
1342,11127,0.0
114,15,1.0
107,4781,0.0
132,10274,1.0
499,14269,1.0
2875,11968,1.0
89,12321,1.0
1042,5942,1.0
914,621,1.0
76,2963,1.0
2075,12392,1.0
91,540,1.0
121,8792,1.0
103,11469,0.0
1123,12419,1.0
88,15779,1.0
1986,7867,0.0
1,4999,1.0
2275,5709,0.0
52,12459,0.0
2500,5672,1.0
515,7359,0.0
2160,12323,0.0
984,8776,0.0
453,13395,0.0
495,13757,1.0
467,3516,1.0
1563,3967,0.0
1036,5759,1.0
105,3939,0.0
1003,13977,0.0
900,13119,1.0
514,10152,0.0
3425,9174,1.0
666,13101,1.0
289,2876,0.0
2848,11939,1.0
78,2015,1.0
59,13795,1.0
99,5187,0.0
2057,11982,1.0
2828,12183,1.0
1332,12689,0.0
453,12484,1.0
94,1307,0.0
83,11442,1.0
915,14550,1.0
168,9379,1.0
126,15867,0.0
678,5443,1.0
3365,15272,1.0
55,11441,0.0
480,15737,1.0
2718,13139,1.0
1376,7796,0.0
3571,14889,0.0
65,9091,1.0
55,1240,1.0
2643,6263,1.0
643,10071,1.0
700,9765,0.0
2684,6847,1.0
1020,5668,1.0
3625,11443,1.0
437,55,1.0
167,8565,1.0
3113,7835,0.0
1122,7351,1.0
984,5581,1.0
3109,8291,1.0
2779,12696,0.0
3064,7508,0.0
732,8094,0.0
469,4570,0.0
123,14196,0.0
496,246,1.0
731,5558,0.0
463,13078,1.0
511,9854,1.0
115,14941,1.0
2648,6281,1.0
2720,12383,1.0
623,5526,1.0
2193,10240,1.0
129,8358,0.0
481,13746,0.0
68,2518,0.0
466,14907,0.0
104,9221,1.0
2719,11762,0.0
747,7155,1.0
1197,1852,1.0
2654,11624,0.0
2920,7362,0.0
1863,16540,0.0
499,6546,1.0
27,1146,1.0
1443,14192,1.0
483,8243,0.0
63,14709,0.0
1542,2980,0.0
637,11341,1.0
42,5625,1.0
99,8788,1.0
2026,8250,0.0
471,15173,1.0
439,5124,1.0
475,14678,1.0
1048,8607,1.0
730,5598,1.0
1011,6100,0.0
2180,14582,0.0
470,13445,1.0
915,14927,1.0
1391,1988,1.0
39,14395,1.0
899,15971,1.0
1885,7399,1.0
884,14639,1.0
435,11998,1.0
1572,7491,1.0
704,1989,1.0
568,268,0.0
2853,12099,1.0
73,1942,1.0
2311,15163,1.0
695,5493,0.0
909,17534,1.0
162,9158,1.0
88,10260,1.0
14,11985,0.0
2644,6481,1.0
2984,12183,1.0
451,7734,0.0
439,16379,1.0
465,14750,0.0
836,226,0.0
126,14685,0.0
530,5463,0.0
2302,7449,1.0
300,9153,1.0
451,14231,1.0
2454,5643,1.0
111,13576,1.0
3766,12960,1.0
619,311,1.0
655,9793,1.0
99,15883,1.0
91,14701,1.0
727,8833,1.0
755,13093,1.0
2338,5634,0.0
1842,7703,0.0
579,1938,0.0
705,240,1.0
2098,15883,1.0
1043,2258,1.0
3071,11941,0.0
70,592,0.0
462,15852,1.0
1406,13560,1.0
559,1948,1.0
1060,16483,1.0
290,17705,1.0
267,7691,0.0
2799,10381,1.0
148,9659,1.0
427,5205,1.0
2935,7444,1.0
192,13966,1.0
108,14927,0.0
3600,15454,1.0
467,4279,0.0
407,20,0.0
505,16431,0.0
1176,11214,1.0
2152,11686,1.0
51,5182,1.0
471,2554,1.0
142,6802,1.0
450,13866,1.0
3362,11442,0.0
576,2001,0.0
447,13841,1.0
334,13068,1.0
78,8834,1.0
51,12317,1.0
134,620,1.0
498,12578,1.0
538,9763,0.0
79,8865,1.0
425,1939,1.0
561,2289,0.0
704,137,1.0
582,338,0.0
632,237,0.0
2937,7426,0.0
2463,5943,1.0
672,12706,1.0
2086,4187,0.0
1029,15147,1.0
2293,9134,1.0
1020,8316,1.0
82,7149,1.0
647,6814,1.0
439,15266,1.0
2966,11938,0.0
900,7227,1.0
513,9301,1.0
567,2004,1.0
1016,15192,1.0
2,14705,1.0
2643,6461,1.0
550,170,1.0
1047,11074,1.0
50,3981,0.0
82,15725,1.0
471,7915,1.0
42,14983,0.0
230,8155,0.0
760,7395,1.0
466,2779,0.0
745,12325,0.0
1743,14497,0.0
199,1495,1.0
926,10091,0.0
115,8669,1.0
537,5425,1.0
1892,14600,0.0
1350,3086,1.0
38,12482,1.0
467,14734,1.0
454,17445,0.0
460,969,0.0
136,3885,0.0
1,14711,1.0
994,13580,1.0
474,14111,1.0
2180,5682,1.0
80,7828,1.0
1168,15264,1.0
915,16542,1.0
102,8818,0.0
767,9285,0.0
2407,7934,0.0
505,11420,0.0
87,7992,0.0
2978,11941,1.0
93,13984,1.0
2626,6471,0.0
447,2717,0.0
2973,15806,0.0
440,5138,1.0
626,327,1.0
456,16407,1.0
2967,15037,0.0
854,12729,1.0
86,15084,1.0
3945,14470,1.0
98,1492,0.0
467,14908,0.0
1586,3104,1.0
459,3869,0.0
830,9282,1.0
472,4141,1.0
97,12184,1.0
545,14499,1.0
1922,10421,1.0
580,2008,1.0
591,6699,1.0
498,14856,1.0
1916,6526,1.0
782,13005,1.0
3136,12324,0.0
87,6,0.0
1618,5737,0.0
510,5588,1.0
8,12433,1.0
478,4051,0.0
123,11727,1.0
557,280,1.0
482,11990,1.0
476,13467,1.0
501,12344,1.0
76,2266,0.0
83,3696,0.0
720,235,0.0
144,8422,0.0
1421,16046,1.0
514,2481,0.0
42,9836,1.0
52,1270,1.0
1889,6023,0.0
880,7835,1.0
2468,5618,1.0
4037,14677,1.0
91,3004,1.0
639,6745,1.0
897,6266,0.0
2978,10481,1.0
133,3409,1.0
127,3899,1.0
834,209,0.0
1214,2958,1.0
76,3965,0.0
118,1339,1.0
435,7481,1.0
1341,5671,0.0
2454,16116,1.0
752,6704,1.0
490,14800,1.0
749,11760,0.0
443,5709,1.0
1303,1596,1.0
2845,12035,0.0
2072,8048,1.0
1072,16521,0.0
97,16471,1.0
128,5584,1.0
193,980,1.0
84,9413,1.0
83,1445,1.0
440,7905,1.0
2055,14990,1.0
75,15769,1.0
1341,3594,1.0
446,15772,0.0
489,881,0.0
1333,1412,1.0
842,1954,1.0
13,2732,1.0
447,13844,0.0
96,2829,0.0
456,2762,1.0
88,13186,1.0
2253,5543,1.0
1494,14919,1.0
2597,5498,1.0
2279,5761,1.0
192,1998,0.0
1229,10133,1.0
528,5493,1.0
3170,12925,0.0
93,12565,1.0
2320,12311,0.0
72,10292,1.0
2278,12038,1.0
2346,5944,1.0
154,325,1.0
2830,10092,1.0
738,8171,1.0
2646,6293,1.0
3207,9337,1.0
15,15821,1.0
3364,15724,0.0
909,17467,1.0
124,15767,1.0
1024,5723,1.0
449,7706,1.0
126,14864,1.0
893,14910,1.0
454,8793,0.0
3078,12914,0.0
2186,12946,1.0
1992,15174,0.0
290,123,1.0
464,14216,0.0
67,436,0.0
631,7795,0.0
130,2504,1.0
196,8819,0.0
67,1725,1.0
508,5533,1.0
588,8651,0.0
492,2722,1.0
460,14914,1.0
2284,7443,1.0
502,2992,1.0
107,439,1.0
831,9169,0.0
73,141,1.0
590,6585,1.0
2296,10093,0.0
80,15857,1.0
2817,12451,1.0
1130,8554,0.0
466,15766,1.0
470,6435,0.0
95,4563,0.0
3555,10587,1.0
631,7835,0.0
512,3525,1.0
98,3911,0.0
528,5490,0.0
150,7824,1.0
222,4940,0.0
590,5535,1.0
482,12973,1.0
101,13756,0.0
199,1994,0.0
1172,15155,1.0
1008,6086,1.0
2280,12948,1.0
1743,14496,0.0
369,11958,1.0
1019,15592,1.0
563,365,0.0
2789,12975,0.0
2770,6967,1.0
2561,5493,1.0
130,8728,0.0
459,6060,1.0
1356,8379,1.0
60,16270,1.0
920,14590,1.0
479,2520,0.0
484,14021,0.0
1514,17144,1.0
1342,14908,0.0
1388,16019,0.0
438,14305,1.0
118,7879,1.0
2375,14732,0.0
741,5450,0.0
1525,10858,1.0
915,16549,1.0
76,10707,1.0
2282,5615,1.0
460,13652,1.0
492,402,1.0
115,7866,1.0
196,2490,0.0
109,5547,0.0
593,5497,1.0
500,2821,0.0
482,15022,0.0
58,1542,1.0
2290,10056,1.0
124,7442,1.0
463,4891,0.0
102,6138,0.0
2367,5999,1.0
453,13533,0.0
459,16496,0.0
474,13998,0.0
470,11411,0.0
1021,15562,1.0
780,5073,0.0
674,8840,1.0
35,6,1.0
2032,5809,0.0
176,1670,0.0
442,10269,1.0
3542,12178,1.0
750,8717,0.0
732,8821,0.0
1842,13755,0.0
3877,13072,1.0
922,708,0.0
482,141,0.0
6,12547,1.0
4016,14727,0.0
113,14711,0.0
1341,14401,1.0
2698,12933,1.0
61,8244,1.0
2279,6080,1.0
97,3510,1.0
61,14941,1.0
513,5505,1.0
746,7718,0.0
915,11242,1.0
3633,15938,1.0
430,15484,1.0
1242,17112,0.0
54,13649,1.0
464,3945,1.0
222,3121,1.0
139,5591,1.0
3789,12921,1.0
1332,1734,0.0
8,12530,0.0
1013,1201,0.0
3961,14632,0.0
445,4399,0.0
1,3863,0.0
891,14939,1.0
107,12464,1.0
1174,1632,1.0
73,15779,1.0
76,13450,1.0
1451,13896,1.0
439,1242,1.0
2092,9783,1.0
2505,8038,0.0
131,9685,1.0
605,5704,1.0
887,11193,1.0
2552,12170,1.0
2503,8121,1.0
1529,3952,1.0
39,8490,1.0
193,8745,1.0
2287,12576,1.0
3674,12153,1.0
1842,7521,0.0
40,5533,1.0
2937,11644,0.0
149,2613,1.0
492,15877,1.0
154,1394,1.0
83,15546,1.0
289,8106,1.0
502,7549,0.0
428,9427,1.0
834,8228,0.0
2943,11560,0.0
2068,9213,0.0
2280,5644,0.0
58,3773,1.0
3961,14428,0.0
136,4141,1.0
645,7083,0.0
2011,4447,1.0
123,2413,0.0
481,1632,1.0
464,5165,1.0
2366,9365,1.0
2861,6993,1.0
110,2438,1.0
1039,2075,0.0
107,15053,1.0
2975,15080,1.0
3170,12579,0.0
1445,8128,1.0
16,1573,0.0
1993,5563,1.0
4040,15654,1.0
1023,9215,0.0
836,5648,1.0
115,14978,1.0
427,9642,1.0
854,12186,1.0
104,12408,1.0
465,3982,1.0
94,15737,1.0
2457,13104,0.0
482,16418,1.0
2431,7036,1.0
7,4878,1.0
105,13145,1.0
2224,12935,1.0
136,450,0.0
2720,7653,1.0
305,10252,1.0
6,14560,0.0
927,5717,1.0
94,9089,1.0
896,6279,1.0
2355,5954,1.0
933,10080,1.0
138,1383,1.0
511,12934,0.0
75,8352,1.0
918,10378,1.0
871,7860,1.0
1368,9747,1.0
920,15296,1.0
3079,8268,1.0
113,8256,1.0
2212,6099,1.0
444,486,1.0
64,239,1.0
1342,11147,0.0
1172,2955,1.0
2604,8131,1.0
453,11270,0.0
103,8806,1.0
2206,13111,1.0
68,9152,1.0
2983,10487,1.0
1886,12458,1.0
492,7903,1.0
293,8796,0.0
424,14268,0.0
509,8083,1.0
1015,15134,1.0
2032,16202,1.0
2218,14610,0.0
484,13757,1.0
2779,7749,1.0
466,4058,1.0
678,191,1.0
89,3872,1.0
286,8808,0.0
107,11077,0.0
457,7507,1.0
675,13027,0.0
230,2790,1.0
514,8498,1.0
83,2329,1.0
56,9423,1.0
662,7012,1.0
52,8118,1.0
2692,6779,0.0
676,12099,1.0
1129,7815,0.0
428,12322,1.0
61,6328,1.0
1011,15540,1.0
66,3967,0.0
445,15235,1.0
132,12397,0.0
489,2569,1.0
1408,13596,1.0
1332,8417,0.0
2180,8331,0.0
2300,11969,1.0
1328,1541,0.0
479,11011,1.0
498,115,1.0
147,9683,1.0
193,5533,0.0
2030,16458,1.0
115,11749,1.0
1342,15479,0.0
889,17464,0.0
4114,14783,0.0
828,9153,0.0
2281,6083,0.0
1341,3671,0.0
2848,12127,0.0
1342,15749,0.0
1050,14720,0.0
2679,12795,1.0
1424,8042,1.0
114,8422,0.0
753,7708,1.0
2008,14058,1.0
1221,2461,1.0
439,6204,1.0
76,471,1.0
76,7534,0.0
370,17,1.0
1339,12704,0.0
222,11654,0.0
75,9765,1.0
1184,13369,0.0
836,5460,1.0
2421,7964,0.0
70,518,0.0
92,15325,1.0
900,17328,1.0
83,8680,0.0
773,9725,0.0
267,11972,1.0
956,16552,0.0
208,7370,1.0
893,8806,0.0
609,5442,0.0
85,223,1.0
684,7670,1.0
2218,12078,0.0
501,16495,0.0
144,8859,1.0
1371,14159,0.0
884,14727,1.0
455,16481,0.0
682,5519,0.0
481,231,0.0
2190,13119,1.0
2863,11961,0.0
793,9126,1.0
2028,5759,1.0
120,1986,1.0
3063,12593,1.0
740,5683,1.0
1219,1855,0.0
449,1920,1.0
78,14210,1.0
2028,12109,0.0
433,4489,0.0
13,9667,0.0
611,5605,1.0
158,7769,1.0
801,2034,1.0
68,13482,1.0
1985,8240,1.0
466,8246,0.0
1043,7898,0.0
1193,2530,0.0
114,16485,1.0
2131,6486,1.0
169,8503,1.0
103,7944,1.0
782,7745,1.0
64,15915,1.0
1018,5444,1.0
2001,5476,0.0
125,5121,0.0
1611,2920,0.0
302,2899,0.0
3668,12120,1.0
1336,1536,0.0
2288,12318,0.0
63,8248,1.0
927,11134,0.0
1243,14569,0.0
515,7296,1.0
11,6054,1.0
64,14220,0.0
497,10277,1.0
134,16099,1.0
468,16280,1.0
479,12408,1.0
108,12434,1.0
40,7816,1.0
88,15935,1.0
2718,11751,0.0
2694,7665,1.0
1876,3528,1.0
895,11212,0.0
184,1435,0.0
2064,9173,0.0
13,7667,1.0
2288,11937,0.0
754,5681,0.0
136,8631,1.0
610,5592,0.0
902,16085,1.0
1889,7876,1.0
493,14250,1.0
446,12053,1.0
432,15198,1.0
287,16728,0.0
653,14344,0.0
74,5843,0.0
1060,2285,0.0
56,93,1.0
128,13642,1.0
486,3061,1.0
83,12322,0.0
501,14892,1.0
871,6811,1.0
877,8374,1.0
1490,15089,0.0
5,9837,1.0
300,17,1.0
2689,7347,1.0
300,27,1.0
300,2867,0.0
2622,12197,1.0
472,2495,0.0
47,9152,1.0
72,14094,1.0
2183,12159,1.0
2941,12683,0.0
1045,11186,1.0
2679,11548,0.0
2987,10481,1.0
51,11469,0.0
1048,13361,0.0
782,6541,1.0
3575,10336,0.0
1049,7847,1.0
94,13692,0.0
1120,7283,1.0
94,7846,1.0
510,7391,1.0
107,1128,1.0
2693,12925,1.0
50,2047,1.0
118,5880,0.0
1047,5966,0.0
609,6358,1.0
430,1996,0.0
478,12183,1.0
442,14044,0.0
1080,2063,1.0
539,5526,1.0
220,8684,0.0
480,9693,1.0
2188,7371,1.0
899,15894,0.0
3549,10486,1.0
80,8327,0.0
86,13916,1.0
747,12579,0.0
1015,7368,1.0
285,16315,0.0
2873,12758,0.0
1615,2979,1.0
442,2494,1.0
896,607,1.0
88,11216,0.0
461,12743,1.0
110,13832,0.0
2034,14727,0.0
900,11217,1.0
2459,10084,1.0
1339,11139,0.0
107,4068,1.0
8,9254,1.0
443,3102,1.0
2724,8270,1.0
1346,12504,0.0
700,321,1.0
84,12323,0.0
77,14871,1.0
3077,7415,1.0
119,4042,1.0
1201,2470,1.0
758,4210,1.0
2685,7415,1.0
1044,13055,0.0
896,16526,1.0
1356,12600,0.0
2101,13660,1.0
1335,5515,0.0
483,5965,1.0
3358,12178,1.0
2678,12794,1.0
45,5712,0.0
1494,10356,0.0
502,5039,1.0
486,827,1.0
123,13951,0.0
768,192,0.0
2971,15898,1.0
114,6172,1.0
77,13976,1.0
3570,14983,0.0
503,3975,1.0
112,4705,1.0
88,8327,1.0
1191,2478,1.0
1328,13356,0.0
2156,14594,0.0
811,17336,0.0
1995,5721,1.0
2159,6272,1.0
682,5590,0.0
2107,4627,0.0
494,1375,1.0
240,76,0.0
451,2015,1.0
2297,12761,1.0
682,171,0.0
3604,11236,1.0
2683,11288,1.0
901,14945,1.0
3625,15740,1.0
283,1971,1.0
2694,7848,1.0
2357,12988,1.0
97,8808,1.0
99,2987,1.0
3664,11949,1.0
2413,13149,0.0
80,8805,1.0
1922,12911,0.0
2413,12868,1.0
920,10301,1.0
2148,15781,1.0
179,6493,1.0
2471,7376,0.0
464,16470,0.0
109,12985,1.0
436,1718,1.0
3544,12704,1.0
76,2986,1.0
1516,17259,0.0
42,6585,1.0
10,10809,1.0
664,7667,1.0
854,5539,0.0
84,16285,0.0
1019,14842,1.0
70,16543,1.0
558,1570,1.0
2210,5516,0.0
111,7742,1.0
897,8793,0.0
3080,7395,1.0
455,13698,1.0
1014,15023,1.0
2098,15160,1.0
2998,13092,0.0
485,1510,1.0
76,3881,0.0
448,499,1.0
1025,7402,1.0
479,1945,1.0
2099,13714,1.0
471,2824,0.0
477,4319,1.0
82,4133,0.0
452,5018,1.0
445,7877,0.0
638,9708,0.0
7,9837,1.0
3062,7506,0.0
55,11240,1.0
126,12318,1.0
2003,11951,0.0
2827,12157,0.0
612,5449,1.0
457,2516,1.0
446,8979,1.0
84,343,0.0
458,14922,1.0
222,8025,0.0
130,5465,1.0
3555,10586,1.0
124,15840,1.0
2302,7877,1.0
2725,12753,0.0
105,13478,0.0
881,15379,1.0
870,12027,1.0
129,5675,0.0
151,8000,0.0
2276,7478,0.0
2990,14402,0.0
664,9683,0.0
577,1425,1.0
475,12967,1.0
768,9256,1.0
483,14864,0.0
3364,15866,0.0
899,8789,1.0
2410,7933,0.0
75,11473,1.0
1146,15153,1.0
40,5692,1.0
2099,11072,1.0
166,2308,1.0
67,13199,1.0
654,1795,0.0
1048,8555,1.0
756,5681,1.0
82,4393,0.0
74,5844,1.0
467,16420,1.0
455,3994,1.0
471,15735,1.0
1042,5997,1.0
2054,10334,1.0
137,646,1.0
119,14011,0.0
82,8692,1.0
1376,14609,0.0
476,8792,1.0
193,8182,0.0
454,2988,1.0
95,41,0.0
477,307,1.0
138,15896,1.0
94,1757,0.0
3539,12140,1.0
478,7447,1.0
794,9092,1.0
96,7462,0.0
1889,10077,0.0
4054,14724,1.0
88,10262,0.0
2722,13063,1.0
2133,5454,1.0
2495,11969,0.0
1042,11318,1.0
502,12366,1.0
165,1468,1.0
460,2468,1.0
46,9664,1.0
2816,10071,0.0
111,9153,0.0
459,11248,0.0
454,2177,0.0
81,2820,0.0
1052,11129,0.0
698,5722,1.0
2189,6137,0.0
3898,13066,0.0
839,11705,1.0
112,12342,0.0
138,15727,1.0
595,11342,0.0
700,8681,0.0
161,8828,1.0
705,2076,1.0
2798,9849,1.0
491,5622,1.0
64,14575,1.0
467,13697,1.0
490,11256,1.0
466,13746,1.0
430,2515,0.0
472,12675,1.0
2250,5505,0.0
131,1467,1.0
869,8530,0.0
431,1912,1.0
881,15927,1.0
72,299,1.0
460,10754,1.0
1176,15656,1.0
2311,12324,0.0
773,9093,0.0
2614,6479,0.0
1009,14536,1.0
86,7732,1.0
424,16509,1.0
456,2795,0.0
2219,12932,1.0
2302,12454,0.0
2786,6868,0.0
494,454,1.0
911,12164,0.0
165,9145,1.0
1195,2783,1.0
597,334,1.0
3202,9212,0.0
124,130,1.0
2891,8273,0.0
1024,5443,1.0
1572,3154,1.0
481,16099,1.0
1026,14875,1.0
645,10039,1.0
109,13467,1.0
539,8794,0.0
1041,1238,0.0
1229,9865,1.0
110,15778,1.0
60,4385,0.0
2360,13130,1.0
892,14793,1.0
72,8345,1.0
477,6479,1.0
2467,12162,0.0
1895,17306,1.0
40,7728,0.0
137,12982,1.0
267,7272,1.0
494,14024,1.0
750,11977,0.0
816,16500,0.0
582,2126,1.0
3130,11760,1.0
1051,7460,1.0
93,8811,0.0
839,7507,1.0
2475,10808,0.0
447,464,1.0
172,4337,1.0
2279,6070,1.0
